id,type,name,highway,point_count,coordinates
way/81813447,Polygon,,pedestrian,8,"116.318,40.0021;116.318,40.002;116.318,40.0019;116.319,40.002;116.319,40.002;116.319,40.0021;116.318,40.0021;116.318,40.0021"
way/944502483,Polygon,,pedestrian,7,"116.303,39.9828;116.303,39.9828;116.303,39.9828;116.303,39.9828;116.303,39.9829;116.303,39.9829;116.303,39.9828"
way/993282840,Polygon,法图东侧下沉广场,pedestrian,7,"116.323,39.9981;116.323,39.9979;116.323,39.9979;116.323,39.9979;116.323,39.9981;116.323,39.9981;116.323,39.9981"
way/993979360,Polygon,,pedestrian,15,"116.292,39.9876;116.292,39.9874;116.292,39.9872;116.292,39.9872;116.292,39.9871;116.292,39.9871;116.292,39.987;116.292,39.987;116.293,39.9869;116.293,39.987;116.293,39.9869;116.293,39.9869;116.293,39.9876;116.293,39.9876;116.292,39.9876"
way/1030226621,Polygon,喷泉广场,pedestrian,14,"116.298,40.0013;116.298,40.0012;116.298,40.0011;116.298,40.0008;116.298,40.0008;116.299,40.0008;116.299,40.0011;116.299,40.0011;116.299,40.0012;116.299,40.0013;116.299,40.0013;116.299,40.0014;116.299,40.0014;116.298,40.0013"
way/1030226630,Polygon,下沉广场,pedestrian,5,"116.299,40.0016;116.299,40.0014;116.299,40.0014;116.299,40.0017;116.299,40.0016"
way/1192032410,Polygon,,pedestrian,5,"116.308,39.9891;116.308,39.989;116.308,39.989;116.308,39.9891;116.308,39.9891"
way/1378009833,Polygon,,pedestrian,21,"116.311,39.9984;116.312,39.9984;116.312,39.9983;116.312,39.9983;116.312,39.9983;116.312,39.9983;116.312,39.9983;116.312,39.9984;116.312,39.9984;116.312,39.9984;116.312,39.9984;116.312,39.9985;116.312,39.9985;116.312,39.9985;116.312,39.9985;116.312,39.9985;116.312,39.9985;116.312,39.9985;116.312,39.9985;116.311,39.9984;116.311,39.9984"
way/1378022596,Polygon,,pedestrian,12,"116.318,40.0008;116.318,40.0007;116.318,40.0006;116.319,40.0006;116.319,40.0007;116.319,40.0007;116.319,40.0008;116.319,40.0008;116.319,40.0008;116.319,40.0008;116.318,40.0008;116.318,40.0008"
way/1378022597,Polygon,,pedestrian,7,"116.319,40.0006;116.319,40.0003;116.319,40.0003;116.319,40.0003;116.319,40.0003;116.319,40.0006;116.319,40.0006"
way/1419539435,Polygon,,elevator,20,"116.305,39.9807;116.306,39.9807;116.306,39.9807;116.306,39.9807;116.306,39.9807;116.306,39.9807;116.306,39.9808;116.306,39.9808;116.306,39.9808;116.306,39.9808;116.306,39.9809;116.306,39.9809;116.306,39.9809;116.305,39.9809;116.305,39.9808;116.305,39.9808;116.305,39.9808;116.305,39.9807;116.305,39.9807;116.305,39.9807"
way/1419539438,Polygon,,elevator,5,"116.306,39.981;116.306,39.981;116.306,39.981;116.306,39.981;116.306,39.981"
way/1419539439,Polygon,,pedestrian,12,"116.298,39.9831;116.299,39.9831;116.299,39.9832;116.299,39.9831;116.299,39.9831;116.299,39.9832;116.299,39.9832;116.299,39.9833;116.299,39.9833;116.299,39.9833;116.298,39.9833;116.298,39.9831"
way/1433302285,Polygon,,pedestrian,5,"116.316,39.9827;116.316,39.9825;116.316,39.9825;116.316,39.9827;116.316,39.9827"
way/1433563366,Polygon,,pedestrian,7,"116.316,39.9893;116.316,39.9889;116.317,39.989;116.317,39.9891;116.317,39.9892;116.317,39.9893;116.316,39.9893"
way/1501256905,Polygon,,pedestrian,12,"116.292,39.9869;116.292,39.9869;116.292,39.9868;116.292,39.9868;116.292,39.9868;116.292,39.9868;116.292,39.9868;116.292,39.9868;116.292,39.987;116.292,39.987;116.292,39.9871;116.292,39.9869"
way/1501256928,Polygon,,pedestrian,20,"116.291,39.985;116.291,39.985;116.291,39.9851;116.291,39.9851;116.291,39.9851;116.291,39.9851;116.291,39.9851;116.291,39.985;116.291,39.985;116.291,39.985;116.291,39.9849;116.291,39.9849;116.291,39.9849;116.291,39.9849;116.291,39.9849;116.291,39.9849;116.291,39.9849;116.291,39.985;116.291,39.985;116.291,39.985"
way/22069891,LineString,颐和园路,tertiary,3,"116.298,39.9962;116.298,39.9961;116.298,39.996"
way/22799950,LineString,中关村北二街,tertiary,16,"116.321,39.9912;116.321,39.9911;116.321,39.9911;116.321,39.9902;116.321,39.99;116.321,39.9899;116.321,39.9897;116.321,39.9891;116.321,39.989;116.321,39.9889;116.321,39.9887;116.321,39.9885;116.321,39.9882;116.321,39.9866;116.321,39.9849;116.321,39.9847"
way/22799951,LineString,清华路,residential,17,"116.32,39.9997;116.32,39.9997;116.318,39.9996;116.318,39.9996;116.318,39.9996;116.318,39.9996;116.318,39.9995;116.317,39.999;116.317,39.9989;116.316,39.9988;116.316,39.9988;116.316,39.9987;116.316,39.9987;116.313,39.9986;116.312,39.9985;116.312,39.9986;116.312,39.9986"
way/23426778,LineString,清华西路,secondary,27,"116.298,39.9962;116.298,39.9962;116.298,39.9962;116.301,39.9964;116.301,39.9964;116.301,39.9965;116.301,39.9966;116.301,39.9967;116.302,39.9969;116.302,39.9975;116.302,39.9977;116.303,39.998;116.303,39.998;116.303,39.9982;116.304,39.9983;116.305,39.9984;116.305,39.9985;116.306,39.9985;116.306,39.9985;116.306,39.9985;116.306,39.9985;116.306,39.9985;116.306,39.9985;116.307,39.9986;116.307,39.9986;116.309,39.9986;116.309,39.9986"
way/25214182,LineString,万泉河路,trunk,12,"116.289,39.9935;116.289,39.993;116.29,39.9926;116.29,39.9922;116.29,39.9918;116.291,39.9913;116.292,39.9905;116.293,39.9899;116.293,39.9895;116.293,39.9891;116.293,39.9887;116.293,39.9883"
way/25686353,LineString,颐和园路,secondary,13,"116.29,39.9957;116.291,39.9957;116.293,39.9959;116.293,39.9959;116.294,39.996;116.294,39.996;116.295,39.996;116.295,39.996;116.295,39.996;116.295,39.996;116.296,39.996;116.298,39.9962;116.298,39.9962"
way/26152148,LineString,中关村大街,primary,2,"116.31,39.984;116.31,39.9844"
way/26345730,LineString,,footway,16,"116.306,39.9985;116.306,39.9986;116.306,39.9987;116.306,39.9988;116.306,39.9989;116.306,39.9993;116.306,39.9996;116.305,40.0001;116.305,40.0002;116.305,40.0002;116.305,40.0005;116.305,40.0007;116.305,40.0009;116.305,40.0013;116.305,40.0014;116.305,40.0016"
way/26812102,LineString,中关村大街,primary,2,"116.31,39.9844;116.31,39.984"
way/29229203,LineString,万泉河路,trunk,2,"116.294,39.9852;116.293,39.9882"
way/29235175,LineString,,trunk_link,3,"116.304,39.9841;116.303,39.9841;116.302,39.9843"
way/29235181,LineString,,trunk_link,25,"116.301,39.9841;116.301,39.9841;116.301,39.9841;116.301,39.9841;116.3,39.9842;116.3,39.9842;116.3,39.9843;116.3,39.9843;116.3,39.9844;116.3,39.9845;116.3,39.9845;116.3,39.9846;116.3,39.9846;116.3,39.9847;116.301,39.9847;116.301,39.9847;116.301,39.9847;116.301,39.9847;116.302,39.9848;116.302,39.9847;116.302,39.9847;116.302,39.9846;116.302,39.9845;116.302,39.9841;116.302,39.9826"
way/29235182,LineString,,trunk_link,2,"116.303,39.9841;116.301,39.9841"
way/32594353,LineString,北四环西路,trunk,2,"116.3,39.984;116.299,39.9839"
way/32954719,LineString,,residential,6,"116.323,39.9949;116.322,39.9949;116.321,39.9949;116.32,39.9947;116.319,39.9945;116.318,39.9944"
way/32954774,LineString,,residential,10,"116.316,39.9962;116.318,39.9963;116.319,39.9965;116.319,39.9966;116.32,39.9967;116.321,39.9968;116.321,39.9968;116.321,39.9968;116.322,39.9968;116.322,39.9968"
way/32954781,LineString,,service,19,"116.322,39.9934;116.321,39.9936;116.321,39.9937;116.321,39.9938;116.321,39.994;116.321,39.9942;116.321,39.9943;116.321,39.9945;116.321,39.9948;116.321,39.9949;116.321,39.9954;116.321,39.9956;116.321,39.9957;116.321,39.9957;116.321,39.9961;116.321,39.9962;116.321,39.9964;116.321,39.9965;116.321,39.9968"
way/32954897,LineString,,service,9,"116.32,39.9997;116.32,39.9998;116.32,39.9998;116.32,40.0001;116.32,40.0003;116.32,40.0006;116.32,40.0007;116.32,40.0009;116.32,40.001"
way/32954930,LineString,,footway,4,"116.319,39.991;116.319,39.991;116.319,39.9913;116.319,39.9913"
way/32954931,LineString,,footway,2,"116.323,39.9911;116.323,39.9915"
way/32954934,LineString,,footway,2,"116.315,39.9908;116.315,39.9912"
way/32954938,LineString,,footway,2,"116.309,39.9944;116.31,39.9945"
way/33278312,LineString,成府园西路,service,7,"116.307,39.9917;116.307,39.9927;116.307,39.9928;116.307,39.9932;116.307,39.9934;116.307,39.9935;116.307,39.995"
way/33278333,LineString,镜春园南路,service,6,"116.305,39.9948;116.303,39.9946;116.302,39.9946;116.301,39.9946;116.301,39.9946;116.301,39.9946"
way/33278345,LineString,,footway,19,"116.301,39.9937;116.3,39.9937;116.3,39.9936;116.3,39.9936;116.299,39.9936;116.299,39.9936;116.299,39.9935;116.299,39.9933;116.299,39.9932;116.299,39.9931;116.299,39.993;116.299,39.993;116.299,39.9927;116.299,39.9926;116.299,39.9925;116.299,39.9925;116.299,39.9922;116.3,39.9919;116.3,39.9918"
way/33278378,LineString,百讲南路,service,3,"116.305,39.9881;116.305,39.9881;116.305,39.9881"
way/33431777,LineString,,cycleway,9,"116.311,39.9985;116.311,39.9986;116.311,39.9986;116.311,39.9987;116.311,39.9989;116.311,39.999;116.311,39.9994;116.311,40;116.311,40.0004"
way/33431799,LineString,,cycleway,17,"116.313,40.0011;116.313,40.0011;116.313,40.0013;116.313,40.0013;116.313,40.0014;116.313,40.0014;116.313,40.0014;116.314,40.0014;116.314,40.0015;116.314,40.0015;116.314,40.0015;116.314,40.0015;116.314,40.0014;116.314,40.0014;116.315,40.0014;116.315,40.0013;116.315,40.0013"
way/33431801,LineString,熙春路,residential,17,"116.316,39.9987;116.316,39.9987;116.316,39.9987;116.316,39.9987;116.316,39.9988;116.316,39.9989;116.316,39.999;116.316,39.9998;116.315,40.0009;116.315,40.0013;116.315,40.0014;116.315,40.0019;116.315,40.002;116.315,40.002;116.315,40.0024;116.315,40.0024;116.316,40.0025"
way/33431812,LineString,,cycleway,16,"116.312,39.9985;116.312,39.9986;116.312,39.9988;116.311,40.0004;116.311,40.0005;116.311,40.0006;116.311,40.0007;116.312,40.0009;116.312,40.001;116.312,40.0017;116.312,40.0018;116.312,40.0018;116.312,40.0019;116.312,40.002;116.312,40.002;116.312,40.0021"
way/33431830,LineString,,service,2,"116.315,40.0013;116.315,40.0013"
way/33431916,LineString,,service,6,"116.315,40.0009;116.316,40.001;116.316,40.001;116.316,40.001;116.317,40.001;116.317,40.0008"
way/33432085,LineString,,service,3,"116.318,39.9975;116.319,39.9975;116.319,39.9974"
way/33432093,LineString,,service,7,"116.319,39.9966;116.319,39.997;116.319,39.9971;116.319,39.9974;116.319,39.9979;116.319,39.9981;116.319,39.9983"
way/33432094,LineString,,service,4,"116.316,39.9978;116.317,39.9979;116.317,39.9978;116.318,39.9978"
way/33432105,LineString,,service,4,"116.318,39.9984;116.319,39.9983;116.319,39.9983;116.32,39.9983"
way/33432185,LineString,,secondary,2,"116.31,39.9908;116.31,39.9907"
way/33455540,LineString,颐和园路,tertiary,7,"116.299,39.9909;116.299,39.9907;116.299,39.9904;116.298,39.9902;116.299,39.9896;116.299,39.9896;116.299,39.9895"
way/33455609,LineString,,service,17,"116.296,39.9932;116.296,39.9932;116.296,39.9932;116.296,39.9933;116.296,39.9933;116.296,39.9934;116.296,39.9934;116.296,39.9934;116.297,39.9935;116.297,39.9936;116.297,39.9935;116.298,39.9934;116.298,39.9934;116.298,39.9933;116.298,39.9933;116.298,39.9933;116.298,39.9933"
way/33455720,LineString,五四路,residential,18,"116.305,39.9853;116.305,39.9857;116.305,39.9861;116.305,39.9866;116.305,39.9871;116.305,39.9877;116.305,39.9881;116.305,39.9886;116.305,39.9889;116.305,39.989;116.305,39.9892;116.305,39.9893;116.305,39.9894;116.305,39.9896;116.305,39.9897;116.305,39.9902;116.305,39.9906;116.305,39.9911"
way/33455723,LineString,五四体育馆路,service,3,"116.306,39.9862;116.306,39.9864;116.306,39.987"
way/33455724,LineString,,residential,8,"116.307,39.9843;116.307,39.9844;116.307,39.9844;116.307,39.9847;116.307,39.9846;116.307,39.9851;116.307,39.9851;116.307,39.9852"
way/33455857,LineString,中关村南一街,tertiary,4,"116.314,39.984;116.314,39.9842;116.314,39.9845;116.314,39.9845"
way/33456956,LineString,,service,2,"116.312,39.9961;116.312,39.9967"
way/33457009,LineString,,footway,2,"116.313,40.0014;116.313,40.0013"
way/33457218,LineString,,service,4,"116.311,39.9989;116.311,39.9994;116.311,40.0003;116.311,40.0007"
way/33457231,LineString,,service,6,"116.311,39.9989;116.311,39.9989;116.31,39.9988;116.31,39.9993;116.31,40.0003;116.31,40.0006"
way/33457266,LineString,未名湖东路,service,21,"116.305,39.9948;116.305,39.9947;116.305,39.9946;116.305,39.9945;116.305,39.9945;116.305,39.9944;116.305,39.9943;116.305,39.9943;116.305,39.9942;116.305,39.9936;116.305,39.9932;116.305,39.993;116.305,39.9927;116.305,39.9927;116.306,39.9924;116.306,39.9921;116.306,39.992;116.306,39.9918;116.306,39.9917;116.306,39.9917;116.306,39.9916"
way/33457271,LineString,,service,7,"116.305,39.9965;116.304,39.9964;116.304,39.9964;116.304,39.9963;116.304,39.9963;116.304,39.9962;116.304,39.9962"
way/33457307,LineString,理教西路,residential,15,"116.307,39.9887;116.306,39.989;116.306,39.9892;116.306,39.9896;116.306,39.9897;116.306,39.9898;116.306,39.9903;116.306,39.9903;116.306,39.9907;116.306,39.9909;116.306,39.9911;116.306,39.9915;116.306,39.9915;116.306,39.9916;116.306,39.9916"
way/33457361,LineString,东南门内大街,residential,13,"116.307,39.9887;116.307,39.9887;116.307,39.9887;116.307,39.9887;116.307,39.9887;116.308,39.9887;116.308,39.9887;116.308,39.9887;116.309,39.9888;116.309,39.9888;116.309,39.9888;116.309,39.9888;116.309,39.9888"
way/33457409,LineString,科学路,residential,7,"116.305,39.9906;116.306,39.9907;116.306,39.9907;116.308,39.9907;116.308,39.9907;116.309,39.9908;116.309,39.9908"
way/33457522,LineString,,service,7,"116.309,39.9918;116.309,39.9916;116.309,39.9915;116.309,39.9908;116.309,39.9902;116.309,39.9893;116.309,39.9888"
way/33457660,LineString,,residential,9,"116.312,39.9909;116.312,39.991;116.312,39.9912;116.312,39.992;116.312,39.9923;116.312,39.9926;116.312,39.9931;116.312,39.9932;116.312,39.9935"
way/34319868,LineString,北四环西路辅路,tertiary,3,"116.31,39.9844;116.31,39.9844;116.31,39.9844"
way/40696643,LineString,科学院南路,tertiary,10,"116.319,39.984;116.319,39.9835;116.319,39.9833;116.319,39.9831;116.319,39.983;116.319,39.9829;116.319,39.9827;116.319,39.9823;116.319,39.981;116.319,39.9797"
way/42364942,LineString,,service,8,"116.321,39.9968;116.321,39.9968;116.321,39.9971;116.321,39.9973;116.321,39.9975;116.321,39.9979;116.321,39.9983;116.321,39.9983"
way/42367952,LineString,北四环西路,trunk,3,"116.3,39.9838;116.304,39.9839;116.305,39.9839"
way/42454101,LineString,北四环西路辅路,tertiary,12,"116.31,39.9839;116.31,39.9839;116.31,39.9839;116.312,39.984;116.313,39.984;116.313,39.984;116.313,39.984;116.314,39.984;116.314,39.984;116.314,39.984;116.314,39.984;116.315,39.984"
way/44780841,LineString,科翔路,unclassified,4,"116.321,39.9824;116.32,39.9824;116.319,39.9824;116.319,39.9823"
way/44780842,LineString,,residential,3,"116.319,39.9824;116.319,39.9829;116.319,39.9835"
way/44780843,LineString,,residential,3,"116.319,39.9835;116.319,39.9835;116.319,39.9835"
way/44780846,LineString,,footway,8,"116.32,39.9832;116.32,39.9832;116.32,39.9829;116.32,39.9824;116.32,39.9816;116.32,39.981;116.32,39.9808;116.321,39.9808"
way/44780847,LineString,,footway,2,"116.32,39.9829;116.32,39.9829"
way/44780848,LineString,,steps,2,"116.319,39.9829;116.319,39.9829"
way/44780851,LineString,,footway,2,"116.32,39.9816;116.321,39.9816"
way/46426196,LineString,,service,5,"116.318,39.9912;116.318,39.9913;116.318,39.9913;116.318,39.9914;116.318,39.9914"
way/46426199,LineString,,residential,5,"116.32,39.9931;116.32,39.9937;116.32,39.9938;116.32,39.9943;116.32,39.9947"
way/72590878,LineString,,residential,4,"116.317,39.9841;116.317,39.9831;116.317,39.9815;116.317,39.9797"
way/72701010,LineString,中关村北二条,residential,11,"116.324,39.9884;116.324,39.9884;116.324,39.9883;116.323,39.9882;116.323,39.9882;116.323,39.9882;116.321,39.9882;116.32,39.9882;116.319,39.9881;116.317,39.988;116.315,39.9879"
way/72701069,LineString,三才堂南街,residential,2,"116.321,39.9897;116.322,39.9897"
way/72701418,LineString,,residential,6,"116.32,39.9913;116.32,39.9913;116.32,39.9914;116.32,39.9914;116.32,39.992;116.32,39.9931"
way/78029371,LineString,,footway,14,"116.292,40.002;116.292,40.0021;116.292,40.0021;116.292,40.0022;116.292,40.0022;116.292,40.0022;116.292,40.0023;116.292,40.0024;116.292,40.0025;116.292,40.0025;116.292,40.0026;116.292,40.0027;116.292,40.0028;116.291,40.0028"
way/78029373,LineString,,footway,34,"116.284,40.0009;116.285,40.001;116.285,40.0011;116.286,40.0011;116.286,40.0012;116.287,40.0012;116.287,40.0012;116.287,40.0013;116.288,40.0013;116.289,40.0013;116.289,40.0014;116.291,40.0015;116.292,40.0017;116.292,40.0018;116.292,40.0018;116.292,40.0018;116.292,40.002;116.293,40.002;116.293,40.002;116.293,40.0021;116.293,40.0022;116.293,40.0023;116.293,40.0025;116.293,40.0026;116.293,40.0028;116.293,40.0029;116.294,40.0029;116.294,40.003;116.294,40.003;116.294,40.003;116.295,40.0032;116.295,40.0032;116.295,40.0036;116.295,40.0037"
way/78241020,LineString,海淀大街,residential,5,"116.297,39.9833;116.297,39.983;116.298,39.9827;116.299,39.9827;116.299,39.9827"
way/79697524,LineString,新民路,residential,19,"116.325,39.9998;116.325,39.9998;116.325,40.0011;116.325,40.0013;116.324,40.0021;116.324,40.0023;116.324,40.0035;116.324,40.0039;116.324,40.0042;116.324,40.0043;116.324,40.0045;116.324,40.0047;116.324,40.0049;116.324,40.0053;116.324,40.006;116.324,40.006;116.324,40.0067;116.324,40.0072;116.324,40.0078"
way/80318971,LineString,,service,9,"116.318,40.0007;116.318,40.0013;116.318,40.0019;116.318,40.0019;116.318,40.002;116.318,40.0021;116.318,40.0026;116.318,40.0026;116.318,40.0027"
way/80318974,LineString,,service,11,"116.319,40.0027;116.319,40.0027;116.319,40.0026;116.319,40.0021;116.319,40.002;116.319,40.002;116.319,40.0019;116.319,40.0017;116.319,40.0016;116.319,40.0015;116.319,40.0009"
way/80319175,LineString,,cycleway,17,"116.311,40.0004;116.311,40.0006;116.311,40.0007;116.311,40.0007;116.311,40.0009;116.311,40.001;116.311,40.001;116.311,40.0012;116.311,40.0015;116.311,40.0018;116.311,40.0019;116.311,40.002;116.311,40.002;116.312,40.0021;116.312,40.0022;116.312,40.0022;116.312,40.0022"
way/80320173,LineString,,service,12,"116.325,40.0013;116.325,40.0013;116.325,40.0013;116.325,40.0013;116.326,40.0013;116.326,40.0013;116.327,40.0014;116.327,40.0014;116.327,40.0014;116.328,40.0014;116.328,40.0014;116.328,40.0014"
way/80343073,LineString,,service,6,"116.322,40.001;116.322,40.001;116.322,40.001;116.323,40.001;116.324,40.0011;116.325,40.0011"
way/80343075,LineString,,service,9,"116.322,40.0021;116.322,40.0021;116.322,40.0021;116.322,40.0021;116.323,40.0021;116.323,40.0021;116.323,40.0021;116.324,40.0021;116.324,40.0021"
way/80716984,LineString,,cycleway,5,"116.322,40.0014;116.322,40.0014;116.321,40.0013;116.321,40.0013;116.321,40.0013"
way/83689302,LineString,日新路,residential,19,"116.322,39.9961;116.322,39.9961;116.324,39.9962;116.325,39.9962;116.326,39.9963;116.326,39.9963;116.326,39.9963;116.327,39.9963;116.327,39.9963;116.327,39.9963;116.327,39.9963;116.328,39.9963;116.328,39.9964;116.329,39.9964;116.329,39.9964;116.329,39.9964;116.329,39.9965;116.329,39.9965;116.329,39.9965"
way/83689619,LineString,,service,8,"116.315,40.0024;116.315,40.0022;116.314,40.0022;116.314,40.0022;116.314,40.0022;116.313,40.0022;116.313,40.0021;116.312,40.0021"
way/83689877,LineString,,footway,3,"116.322,40.0016;116.322,40.0016;116.322,40.0016"
way/83689878,LineString,,steps,2,"116.322,40.0012;116.322,40.0011"
way/83690608,LineString,,steps,2,"116.322,40.0016;116.322,40.0016"
way/83690609,LineString,,footway,3,"116.322,40.0016;116.322,40.0016;116.323,40.0017"
way/83785675,LineString,,service,12,"116.318,39.9994;116.318,39.9994;116.318,39.9991;116.318,39.9984;116.318,39.9984;116.318,39.9979;116.318,39.9978;116.318,39.9975;116.318,39.9971;116.318,39.9963;116.318,39.9958;116.318,39.9944"
way/83789639,LineString,,service,5,"116.318,39.9999;116.318,39.9998;116.318,39.9997;116.318,39.9996;116.318,39.9996"
way/83789640,LineString,,service,4,"116.318,39.9996;116.318,39.9997;116.318,39.9998;116.318,39.9999"
way/83789644,LineString,,service,4,"116.318,39.9999;116.318,40.0002;116.318,40.0002;116.318,40.0007"
way/83800920,LineString,近春路,residential,24,"116.313,39.9985;116.313,39.9985;116.313,39.9986;116.313,39.9986;116.313,39.9987;116.313,39.9988;116.313,39.9989;116.313,39.9991;116.313,39.9992;116.312,39.9994;116.312,39.9995;116.312,39.9997;116.312,39.9999;116.312,40.0001;116.312,40.0002;116.312,40.0005;116.313,40.0011;116.313,40.0011;116.313,40.0012;116.313,40.0013;116.313,40.0015;116.313,40.0018;116.312,40.0019;116.312,40.0021"
way/83805332,LineString,,service,6,"116.324,39.9998;116.324,39.9997;116.324,39.9997;116.324,39.9989;116.324,39.9986;116.324,39.9978"
way/83979946,LineString,,service,5,"116.319,40.0007;116.319,40.0007;116.319,40.0007;116.319,40.0006;116.319,40.0005"
way/83980122,LineString,,service,9,"116.319,40.0009;116.319,40.0008;116.319,40.0007;116.318,40.0007;116.318,40.0007;116.318,40.0007;116.318,40.0007;116.318,40.0008;116.318,40.0008"
way/83990422,LineString,,service,3,"116.319,40.0005;116.319,40.0005;116.319,40.0004"
way/83990423,LineString,,service,3,"116.319,40.0005;116.319,40.0004;116.319,40.0004"
way/83990424,LineString,,service,4,"116.319,40.0004;116.319,40.0003;116.319,40.0003;116.32,40.0003"
way/83995200,LineString,,cycleway,5,"116.321,40.0017;116.321,40.0018;116.321,40.0019;116.321,40.0022;116.32,40.0027"
way/84273823,LineString,,footway,2,"116.312,40.0001;116.313,40"
way/84273824,LineString,莲桥,footway,2,"116.315,40.0004;116.315,40.0004"
way/84273825,LineString,,footway,2,"116.315,40.0002;116.315,40.0002"
way/84273935,LineString,,footway,11,"116.313,39.9995;116.313,39.9997;116.313,39.9997;116.313,39.9999;116.313,39.9999;116.313,40;116.313,40;116.313,40;116.314,40;116.314,40;116.315,40"
way/84273938,LineString,,footway,9,"116.314,40.001;116.314,40.0009;116.314,40.0009;116.314,40.0008;116.314,40.0006;116.314,40.0005;116.314,40.0004;116.314,40.0004;116.315,40.0004"
way/84273940,LineString,,footway,8,"116.314,40.001;116.313,40.0009;116.314,40.0007;116.314,40.0004;116.314,40.0003;116.314,40.0004;116.314,40.0004;116.314,40.0004"
way/84273943,LineString,,footway,13,"116.314,40.0004;116.313,40.0004;116.313,40.0005;116.313,40.0005;116.313,40.0007;116.313,40.001;116.313,40.0011;116.314,40.0012;116.314,40.0012;116.314,40.001;116.315,40.0006;116.315,40.0004;116.315,40.0004"
way/84274081,LineString,,service,4,"116.314,40.0022;116.314,40.0019;116.315,40.0019;116.315,40.002"
way/84274082,LineString,,service,3,"116.315,40.0019;116.315,40.0014;116.315,40.0013"
way/84274102,LineString,,footway,4,"116.315,40.0002;116.315,40.0008;116.315,40.0011;116.315,40.0013"
way/84335917,LineString,,cycleway,4,"116.321,40.0013;116.321,40.0014;116.321,40.0016;116.321,40.0017"
way/84533375,LineString,,service,6,"116.312,40.0019;116.312,40.0018;116.313,40.0013;116.313,40.0012;116.313,40.0011;116.313,40.0011"
way/85379548,LineString,,service,2,"116.32,40.002;116.32,40.002"
way/85379549,LineString,,service,4,"116.32,40.002;116.32,40.0017;116.32,40.0015;116.32,40.0013"
way/85379552,LineString,,service,2,"116.32,40.0015;116.319,40.0015"
way/85379555,LineString,,service,4,"116.319,40.0009;116.319,40.0009;116.32,40.001;116.32,40.001"
way/85379558,LineString,,service,2,"116.32,40.0017;116.319,40.0016"
way/85553387,LineString,,service,5,"116.324,39.9968;116.324,39.9969;116.324,39.9977;116.324,39.9977;116.324,39.9978"
way/105255750,LineString,,service,6,"116.323,40.0021;116.323,40.002;116.323,40.0017;116.323,40.0015;116.323,40.0014;116.323,40.001"
way/105276036,LineString,,residential,8,"116.32,39.9931;116.32,39.9931;116.318,39.993;116.318,39.9929;116.317,39.9919;116.317,39.9918;116.317,39.9913;116.317,39.9912"
way/105276038,LineString,,residential,4,"116.32,39.992;116.319,39.9919;116.318,39.9919;116.317,39.9918"
way/114077389,LineString,,service,2,"116.309,40.0016;116.309,40.0018"
way/114077391,LineString,中关村北大街,service,2,"116.309,40.0018;116.309,40.0008"
way/114108301,LineString,万泉河路,trunk,3,"116.294,39.9825;116.294,39.9832;116.294,39.9852"
way/114108303,LineString,,trunk_link,2,"116.294,39.9819;116.294,39.9826"
way/114108305,LineString,芙蓉北路,tertiary,10,"116.294,39.9891;116.294,39.9891;116.294,39.9892;116.295,39.9892;116.296,39.9893;116.297,39.9893;116.298,39.9894;116.298,39.9895;116.298,39.9895;116.299,39.9895"
way/114108307,LineString,芙蓉北路,tertiary,3,"116.293,39.9891;116.294,39.9891;116.294,39.9891"
way/114108314,LineString,,trunk_link,7,"116.294,39.9832;116.294,39.9829;116.294,39.9829;116.294,39.9827;116.294,39.9827;116.294,39.9826;116.294,39.9825"
way/114108318,LineString,,footway,10,"116.293,39.9892;116.293,39.9895;116.293,39.9895;116.293,39.9895;116.293,39.9893;116.293,39.9895;116.293,39.9897;116.293,39.9897;116.293,39.9897;116.293,39.9895"
way/114108319,LineString,万泉河东滨河路,residential,14,"116.295,39.9842;116.295,39.9842;116.295,39.9845;116.295,39.9846;116.294,39.9847;116.294,39.9847;116.294,39.9848;116.294,39.9851;116.294,39.9855;116.294,39.9868;116.294,39.9891;116.294,39.991;116.294,39.9912;116.294,39.9913"
way/114108320,LineString,,trunk_link,5,"116.292,39.9835;116.291,39.9835;116.291,39.9834;116.291,39.9834;116.291,39.9833"
way/114108321,LineString,万泉河路,tertiary_link,4,"116.295,39.983;116.295,39.9831;116.295,39.9841;116.295,39.9842"
way/114108322,LineString,,tertiary,5,"116.293,39.9843;116.293,39.9844;116.294,39.9844;116.294,39.9844;116.294,39.9845"
way/114108324,LineString,,trunk_link,2,"116.293,39.9882;116.294,39.9886"
way/114108326,LineString,,tertiary,2,"116.294,39.9891;116.294,39.9891"
way/114108330,LineString,,trunk_link,5,"116.298,39.9839;116.297,39.984;116.296,39.984;116.296,39.984;116.295,39.9841"
way/114108333,LineString,万泉河路,trunk,3,"116.294,39.9852;116.294,39.9832;116.294,39.9825"
way/114108335,LineString,,trunk_link,2,"116.303,39.9837;116.304,39.9839"
way/114108336,LineString,,trunk_link,3,"116.294,39.9862;116.294,39.9854;116.294,39.9851"
way/114108337,LineString,万泉河路,trunk,3,"116.294,39.9825;116.294,39.9805;116.294,39.9796"
way/114108341,LineString,,trunk_link,2,"116.293,39.9885;116.293,39.9883"
way/114108345,LineString,,trunk_link,5,"116.306,39.9843;116.306,39.9842;116.305,39.9842;116.305,39.9842;116.305,39.9841"
way/114108346,LineString,,tertiary_link,2,"116.3,39.9842;116.299,39.9842"
